ID,Expression,SUCCESS,TIME,Expression_Details
sogn_s_17_29_100,x1-x2,1,3.134053707,"add,sub,div,sub,mul,x1,x2,mul,x2,x1,div,sub,x2,mul,sub,x1,x1,x2,x1,x2,x1"
sogn_s_17_30_100,x1-x2,1,2.265388489,"sub,x1,add,mul,div,x1,x2,mul,mul,x1,div,mul,sub,x1,x1,x2,x2,x2,x2"
sogn_s_17_31_100,x1-x2,1,2.312064409,"div,mul,sub,x1,x2,x2,x2"
sogn_s_17_32_100,x1/2-x2/2,0,2.185085535,"mul,sub,x2,x1,div,x1,sub,sub,x1,add,x1,x1,x1"
sogn_s_17_33_100,x1-x2+x2/(x1*x2-x1+2*x2),0,2.174098015,"add,x1,sub,div,x2,add,mul,x2,x1,sub,add,div,mul,x2,x1,x1,x2,x1,x2"
sogn_s_17_34_100,x1-x2,1,2.138244152,"sub,x1,add,x2,mul,sub,sub,mul,x1,x2,mul,x2,x1,x2,sub,x1,x1"
sogn_s_17_35_100,x1+x2**2*(x1-x2)/x1,0,2.465138197,"add,x1,div,x2,div,x1,mul,sub,x1,x2,x2"
sogn_s_17_36_100,x1-x2,1,2.182132959,"sub,add,mul,mul,x2,sub,x1,x1,add,div,add,x2,div,x2,x1,div,x1,x2,x1,x1,x2"
sogn_s_17_37_100,x1*(x1+x1/x2)+x1-x2,0,2.220271826,"sub,add,mul,x2,div,mul,x1,sub,x1,div,sub,x2,add,x1,x2,x2,x2,x1,x2"
sogn_s_17_38_100,zoo*x2/(x2+x2**2/x1)+x1-x2,0,2.146659851,"sub,x1,add,x2,div,div,x2,add,div,mul,x2,x2,x1,x2,sub,x1,x1"
sogn_s_17_39_100,x1-x2*(x2+x2/x1)/(x1+x2),0,2.379413366,"sub,sub,x2,sub,mul,x2,div,mul,div,add,div,x2,x1,x2,add,x1,x2,x2,x2,x1,x2"
sogn_s_17_40_100,x1-x2+1/x2,0,2.290149212,"sub,x1,sub,x2,div,x1,mul,x2,x1"
sogn_s_17_41_100,x1-x2,1,2.193499804,"sub,x1,sub,x2,div,sub,mul,div,x1,x1,mul,x2,x1,mul,x2,x1,x1"
sogn_s_17_42_100,x1-x1*(x1-x1/x2)/x2-x2,0,2.121442556,"sub,x1,add,div,x1,div,x2,sub,x1,div,x1,x2,x2"
sogn_s_17_43_100,x1+x2**2/(-x1-x2/x1),0,2.318132877,"add,x1,mul,div,x1,mul,div,sub,sub,x1,add,div,x2,x1,x1,x1,x2,x1,x2"
sogn_s_17_44_100,zoo*x1/x2+x1-x2,0,2.309075832,"add,div,div,x1,x2,sub,x1,x1,sub,add,sub,x1,x1,x1,x2"
sogn_s_17_45_100,x1-x2-x2/(x1*x2+x1),0,2.238769531,"sub,x1,add,x2,div,x2,add,x1,mul,x2,x1"
sogn_s_17_46_100,x1-x2,1,2.142918587,"sub,x1,sub,x1,sub,x1,x2"
sogn_s_17_47_100,x2*(-x1+x2)/(-x1-x2),0,2.162418365,"mul,sub,x2,x1,div,x2,sub,x2,add,x2,add,x2,x1"
sogn_s_17_48_100,zoo*(x1+x2)/x1+x1-x2,0,2.273490667,"sub,add,div,div,add,x2,x1,x1,mul,x1,sub,x1,x1,x1,x2"
sogn_s_17_49_100,x1-x2+x2*(x1*x2-x1)/x1,0,2.237136364,"sub,add,div,x2,mul,sub,add,div,div,x1,x2,sub,mul,x2,x1,x1,x1,x1,x2,x1,x2"
sogn_s_17_50_100,x1-x2-1/2,0,2.189659357,"sub,sub,x1,x2,div,x2,add,x2,x2"
sogn_s_17_51_100,x1-x2+x2/(x1+x2**2+x2/x1),0,2.218864202,"add,x1,sub,div,x2,sub,div,x2,x1,sub,sub,sub,x2,mul,x2,x2,x2,x1,x2"
sogn_s_17_52_100,x1-x2,1,2.277518511,"sub,x1,sub,x2,mul,x2,mul,mul,add,mul,x1,x1,x1,sub,x1,x1,x1"
sogn_s_17_53_100,x1-x2,1,2.225162029,"add,mul,sub,x1,x2,sub,x2,x2,sub,x1,sub,x1,sub,x1,x2"
sogn_s_17_54_100,x1-x2,1,2.116721153,"sub,x2,sub,x2,sub,x1,x2"
sogn_s_17_55_100,x1-x1/(x2*(x1+x2))-x2,0,2.219664097,"sub,x1,add,div,x1,sub,sub,add,x2,add,mul,x2,add,x2,x1,x1,x1,x2,x2"
sogn_s_17_56_100,x1+x1/(x1+x2)-x2,0,2.197541952,"sub,add,div,x1,add,x1,x2,x1,x2"
sogn_s_17_57_100,zoo*x1+x1-x2,0,2.190784931,"sub,add,x2,sub,x2,x2,sub,sub,add,x2,x2,x1,div,x1,sub,x2,x2"
sogn_s_17_58_100,x1-x2-1/(2*x2**3),0,2.010596514,"sub,x1,add,x2,div,div,x1,x2,mul,mul,x2,x1,add,x2,x2"
sogn_s_17_59_100,-2*x1**2+x1-x2,0,2.464183331,"sub,sub,x1,x2,div,div,x2,div,div,div,div,x1,div,x2,x2,add,x1,x1,x1,x1,x2"
sogn_s_17_60_100,x1-x2,1,2.08054924,"sub,x1,add,sub,x2,div,mul,sub,x1,div,div,sub,x1,x1,x1,x2,x2,x2,x1"
sogn_s_17_61_100,x1-x2,1,2.153222799,"add,x2,sub,x1,mul,x2,div,mul,div,add,x1,x1,x1,x2,x2"
sogn_s_17_62_100,x1-x2,1,2.224417448,"sub,x1,x2"
sogn_s_17_63_100,x1-x2,1,2.30058527,"sub,x1,sub,add,x2,x2,x2"
sogn_s_17_64_100,x1-x2-x2*(-x1+1)/x1**2,0,2.091531515,"sub,x1,add,x2,div,sub,div,x1,x1,x1,mul,div,div,x1,div,x2,x1,x2,x2"
sogn_s_17_65_100,x1+x1/x2-x2,0,2.353513479,"sub,x1,sub,x2,div,x1,x2"
sogn_s_17_66_100,x1-x1*(x1+x2)/x2-x2,0,2.247503757,"sub,mul,sub,x1,div,x1,div,x2,add,x2,x1,div,x1,x1,x2"
sogn_s_17_67_100,x1-x2,1,2.15495944,"sub,sub,x1,x2,sub,x2,x2"
sogn_s_17_68_100,x1-x2,1,2.273709774,"add,x1,div,mul,sub,x2,add,x1,sub,add,x1,x2,x1,x2,x1"
sogn_s_17_69_100,x1-x2,1,2.445952892,"sub,x1,x2"
sogn_s_17_70_100,0,0,2.156470299,"add,div,x2,div,x2,sub,add,sub,x1,add,x1,mul,x1,x2,x2,x2,x1"
sogn_s_17_71_100,x1-x2+x2**3/x1,0,2.180830717,"sub,add,x1,div,x2,div,x1,mul,x2,x2,x2"
sogn_s_17_72_100,x1-x2+1/(2*x1),0,2.08264327,"sub,x1,sub,x2,div,div,x2,mul,div,x2,x2,add,x2,add,sub,x2,x2,x2,x1"
sogn_s_17_73_100,x1-x2+(x1-1/x2)/x2,0,2.297822952,"sub,x1,sub,x2,div,sub,x2,add,x2,sub,div,div,x1,x1,x2,x1,x2"
sogn_s_17_74_100,x1-x2,1,2.239663124,"add,x1,sub,x1,add,x1,x2"
sogn_s_17_75_100,x1-x2+1/x2,0,2.310504436,"sub,x1,sub,add,x1,sub,x2,div,add,x2,sub,div,x2,x2,x2,x2,x1"
sogn_s_17_76_100,(-x1+x2*(x1-x2-(-x1+x1/(x2*(x1+2*x2)))/x1))/x2,0,2.099073172,"div,sub,mul,sub,x1,add,div,sub,div,div,x1,add,x2,add,x2,x1,x2,x1,x1,x2,x2,x1,x2"
sogn_s_17_77_100,x1-x2,1,3.293552876,"sub,x1,div,x2,div,x2,mul,div,x1,x1,x2"
sogn_s_17_78_100,x1-x2,1,2.218253613,"sub,add,x1,div,sub,x2,x2,x1,x2"
sogn_s_17_79_100,x1-x2,1,2.202513456,"sub,mul,sub,x2,x2,div,x1,x1,sub,x2,x1"
sogn_s_17_80_100,x1-x2+x2/(x1*(x1*x2-x1)),0,2.308817625,"sub,x1,sub,x2,div,div,x2,sub,mul,x2,x1,x1,x1"
sogn_s_17_81_100,x1-x2**2/(x1/x2+x2),0,2.176849604,"sub,x2,add,sub,mul,x2,div,x2,add,sub,add,div,x1,x2,x2,x1,x1,x1,x2"
sogn_s_17_82_100,x1-x2,1,2.206343174,"sub,x2,sub,x2,sub,x1,x2"
sogn_s_17_83_100,x1-x2,1,2.306336164,"add,x2,sub,x1,add,x2,x2"
sogn_s_17_84_100,x1*x2/(x1**2/x2-x2)+x1,0,2.309050083,"add,mul,x2,div,x1,sub,div,div,add,sub,mul,x1,mul,x1,x1,x2,x2,x2,x1,x2,x1"
sogn_s_17_85_100,x1-x2-(zoo*(x1-x2)+x1)/x2,0,2.184595823,"div,mul,sub,sub,x1,div,add,div,sub,x1,x2,sub,x2,x2,x1,x2,x2,x1,x1"
sogn_s_17_86_100,x1-x2+(x1-1)/x1,0,2.127298355,"sub,add,div,add,div,x2,sub,mul,sub,mul,x2,div,x2,x2,x2,x1,x2,x1,x1,x1,x2"
sogn_s_17_87_100,x1-x1/x2-x2,0,2.228685141,"sub,x1,add,x2,div,mul,div,mul,x1,div,x2,mul,x2,x2,div,x1,x1,x2,x2"
sogn_s_17_88_100,x1*x2/(x1-x2/x1)+x1,0,2.242797852,"add,x1,mul,div,x1,sub,div,x2,div,x2,x1,div,x2,x1,x2"
sogn_s_17_89_100,x1*(2*x1+x2)/x2-x1/x2-x2,0,2.203004599,"sub,div,mul,x1,add,x2,add,x1,x1,x2,add,div,x1,x2,x2"
sogn_s_17_90_100,x1-x1/(-1+x2/x1)-x2,0,2.371616125,"sub,sub,x1,div,x1,mul,div,add,div,sub,sub,x2,x2,x1,x1,div,x2,x1,x1,x1,x2"
sogn_s_17_91_100,#DIV/0!,0,2.161306381,"sub,x2,sub,add,mul,div,x1,sub,x2,mul,x1,x2,sub,sub,x1,x2,x2,x2,x2"
sogn_s_17_92_100,x1-x2+(x1+x2)/x2**2,0,2.317881584,"sub,add,x1,div,sub,div,add,x2,x1,x2,sub,x1,x1,x2,x2"
sogn_s_17_93_100,x1-x2+(x1-1)/(x2*(x1*(x1+x2)+x1)),0,2.189418793,"sub,add,div,sub,x1,div,x2,x2,mul,x2,add,mul,add,x2,x1,x1,x1,x1,x2"
sogn_s_17_94_100,x1*x2**2/(x1+2*x2)+x1-x2,0,2.228878021,"sub,add,sub,add,mul,mul,x2,x1,div,x2,add,x2,add,x1,x2,x1,x2,x1,x1"
sogn_s_17_95_100,x1-x2,1,2.278318882,"add,x1,sub,x1,add,x2,x1"
sogn_s_17_96_100,x1-x2,1,2.229609489,"add,x2,add,x1,sub,sub,div,mul,x1,x2,div,x2,sub,x1,x1,x2,x2"
sogn_s_17_97_100,x1-x2+1,0,2.184592724,"add,sub,x1,x2,mul,div,div,x1,x1,x2,x2"
sogn_s_17_98_100,x1,0,2.26173234,"sub,add,x1,mul,mul,x2,div,x1,mul,x1,x1,x1,x2"
sogn_s_17_99_100,x1-x2,1,2.219308138,"sub,x1,sub,x2,sub,add,x2,x1,add,x2,x1"
sogn_s_17_100_100,x1-x2,1,2.305095673,"sub,add,mul,sub,x1,x1,div,x1,div,x2,sub,x2,x1,x1,x2"
sogn_s_18_1_100,x1-x2*(x1+x2)/x1,0,2.15194869,"sub,x1,div,mul,add,x1,x2,x2,x1"
sogn_s_18_2_100,x1-x2,1,2.14466095,"add,x1,div,sub,sub,x1,mul,x1,x2,x1,x1"
sogn_s_18_3_100,x1-x2,1,2.191390514,"add,sub,sub,mul,x1,div,x1,x1,x2,sub,x2,x2,sub,x2,x2"
sogn_s_18_4_100,x1-x2+1/(x2*(x1+x1/x2+2*x2)),0,2.260314703,"add,sub,div,div,x1,mul,x1,x2,add,add,add,div,add,sub,x1,x1,x1,x2,x2,x1,x2,x2,x1"
sogn_s_18_5_100,x1-x2,1,3.162077427,"add,sub,mul,x1,div,x2,x2,x2,sub,x2,x2"
sogn_s_18_6_100,x1+x2**2/(x2+(3*x1+1)/x2)-x2,0,2.050982952,"add,sub,x1,x2,mul,div,x2,add,div,add,add,x1,x1,add,x1,div,x2,x2,x2,x2,x2"
sogn_s_18_7_100,x1-x2+x2/(2*x1),0,2.218961716,"add,sub,sub,x1,x2,x2,add,div,x2,mul,x2,div,add,x1,x1,x2,x2"
sogn_s_18_8_100,x1-x2,1,2.240309238,"add,x1,sub,sub,x2,x2,x2"
sogn_s_18_9_100,zoo*x2**3/(x1+x2)+x1-x2,0,2.18935132,"sub,sub,x1,mul,div,mul,div,x2,add,x2,x1,mul,div,x2,sub,x2,x2,x2,x2,x2,x2"
sogn_s_18_10_100,x1+(-x1*x2+x2)/x1,0,2.232678652,"add,x1,div,add,sub,x2,mul,div,mul,div,add,mul,x2,x1,x2,x1,x2,x2,x1,x2,x1"
sogn_s_18_11_100,x1-x2,1,2.179318666,"sub,x1,add,div,div,mul,x1,sub,x2,x2,add,x2,sub,add,add,x1,x1,x1,x2,x2,x2"
sogn_s_18_12_100,x1-x2+1/x2,0,2.235494852,"sub,x1,sub,x2,div,x1,mul,x2,x1"
sogn_s_18_13_100,x1-x2,1,2.184652567,"sub,x1,sub,x2,div,sub,mul,div,x1,x1,mul,x2,x1,mul,x2,x1,x1"
sogn_s_18_14_100,x1-x1*(x1-x1/x2)/x2-x2,0,2.133734226,"sub,x1,add,div,x1,div,x2,sub,x1,div,x1,x2,x2"
sogn_s_18_15_100,x1+x2**2/(-x1-x2/x1),0,2.163354635,"add,x1,mul,div,x1,mul,div,sub,sub,x1,add,div,x2,x1,x1,x1,x2,x1,x2"
sogn_s_18_16_100,0,0,98.02665567,0
sogn_s_18_17_100,x1-x2-x2/(x1*x2+x1),0,2.019230604,"sub,x1,add,x2,div,x2,add,x1,mul,x2,x1"
sogn_s_18_18_100,x1-x2,1,2.15818429,"sub,x1,sub,x1,sub,x1,x2"
sogn_s_18_19_100,x2*(-x1+x2)/(-x1-x2),0,2.179867029,"mul,sub,x2,x1,div,x2,sub,x2,add,x2,add,x2,x1"
sogn_s_18_20_100,0,0,95.61398196,0
sogn_s_18_21_100,x1-x2,1,1.997857809,"sub,add,x1,add,x2,sub,x1,add,x1,x2,x2"
sogn_s_18_22_100,x1-x2-1/2,0,2.071183205,"sub,sub,x1,x2,div,x2,add,x2,x2"
sogn_s_18_23_100,x1-x2+x2/(x1+x2**2+x2/x1),0,2.249028206,"add,x1,sub,div,x2,sub,div,x2,x1,sub,sub,sub,x2,mul,x2,x2,x2,x1,x2"
sogn_s_18_24_100,x1-x2,1,2.137656212,"sub,x1,sub,x2,mul,x2,mul,mul,add,mul,x1,x1,x1,sub,x1,x1,x1"
sogn_s_18_25_100,x1-x2,1,2.254728794,"add,mul,sub,x1,x2,sub,x2,x2,sub,x1,sub,x1,sub,x1,x2"
sogn_s_18_26_100,x1-x2,1,2.104353189,"sub,x2,sub,x2,sub,x1,x2"
sogn_s_18_27_100,x1-x1/(x2*(x1+x2))-x2,0,2.180286169,"sub,x1,add,div,x1,sub,sub,add,x2,add,mul,x2,add,x2,x1,x1,x1,x2,x2"
sogn_s_18_28_100,x1+x1/(x1+x2)-x2,0,2.154647112,"sub,add,div,x1,add,x1,x2,x1,x2"
sogn_s_18_29_100,zoo*x1+x1-x2,0,2.199268579,"sub,add,x2,sub,x2,x2,sub,sub,add,x2,x2,x1,div,x1,sub,x2,x2"
sogn_s_18_30_100,x1+x2**2-x2,0,2.200075626,"mul,div,x1,x1,sub,x1,sub,x2,div,x2,div,x1,mul,x2,x1"
sogn_s_18_31_100,x1+x2*(x1-x2)/(x1*(x1+1)-x1),0,2.30614233,"add,mul,x2,div,sub,x1,x2,sub,mul,add,div,x1,x1,x1,x1,x1,x1"
sogn_s_18_32_100,x1-x2,1,2.192500353,"sub,x1,add,sub,x2,div,mul,sub,x1,div,div,sub,x1,x1,x1,x2,x2,x2,x1"
sogn_s_18_33_100,x1-x2,1,2.151642084,"add,x2,sub,x1,mul,x2,div,mul,div,add,x1,x1,x1,x2,x2"
sogn_s_18_34_100,x1-x2,1,2.14396286,"sub,x1,x2"
sogn_s_18_35_100,x1-x2,1,2.18273592,"sub,x1,sub,add,x2,x2,x2"
sogn_s_18_36_100,x1-x2-x2*(-x1+1)/x1**2,0,2.224320173,"sub,x1,add,x2,div,sub,div,x1,x1,x1,mul,div,div,x1,div,x2,x1,x2,x2"
sogn_s_18_37_100,x1+x1/x2-x2,0,2.250128508,"sub,x1,sub,x2,div,x1,x2"
sogn_s_18_38_100,x1-x1*(x1+x2)/x2-x2,0,2.150119305,"sub,mul,sub,x1,div,x1,div,x2,add,x2,x1,div,x1,x1,x2"
sogn_s_18_39_100,x1-x2,1,2.232878923,"sub,sub,x1,x2,sub,x2,x2"
sogn_s_18_40_100,x1-x2,1,2.296221972,"sub,sub,mul,div,x1,x1,x1,sub,x2,x2,x2"
sogn_s_18_41_100,x1-x2,1,2.254731417,"add,x1,sub,x1,add,x1,x2"
sogn_s_18_42_100,0,0,2.213426828,"add,div,x2,div,x2,sub,add,sub,x1,add,x1,mul,x1,x2,x2,x2,x1"
sogn_s_18_43_100,x1-x2+x2**3/x1,0,2.150325537,"sub,add,x1,div,x2,div,x1,mul,x2,x2,x2"
sogn_s_18_44_100,x1-x2+1/(2*x1),0,2.143063545,"sub,x1,sub,x2,div,div,x2,mul,div,x2,x2,add,x2,add,sub,x2,x2,x2,x1"
sogn_s_18_45_100,x1-x2+(x1-1/x2)/x2,0,2.29571557,"sub,x1,sub,x2,div,sub,x2,add,x2,sub,div,div,x1,x1,x2,x1,x2"
sogn_s_18_46_100,x1-x2,1,2.216362238,"add,x1,sub,x1,add,x1,x2"
sogn_s_18_47_100,x1-x2+1/x2,0,2.267758846,"sub,x1,sub,add,x1,sub,x2,div,add,x2,sub,div,x2,x2,x2,x2,x1"
sogn_s_18_48_100,(-x1+x2*(x1-x2-(-x1+x1/(x2*(x1+2*x2)))/x1))/x2,0,2.237455368,"div,sub,mul,sub,x1,add,div,sub,div,div,x1,add,x2,add,x2,x1,x2,x1,x1,x2,x2,x1,x2"
sogn_s_18_49_100,x1-x2,1,3.196318388,"sub,x1,div,x2,div,x2,mul,div,x1,x1,x2"
sogn_s_18_50_100,x1+x1/x2-x2,0,3.260878563,"add,div,x1,x2,add,sub,x1,add,x1,x2,x1"
sogn_s_18_51_100,x1-x2-1/x1**2,0,2.154687405,"sub,x1,add,x2,div,x2,mul,x1,mul,x2,x1"
sogn_s_18_52_100,x1-x2+x2/(x1*(x1*x2-x1)),0,2.194291592,"sub,x1,sub,x2,div,div,x2,sub,mul,x2,x1,x1,x1"
sogn_s_18_53_100,x1-x2**2/(x1/x2+x2),0,2.253989935,"sub,x2,add,sub,mul,x2,div,x2,add,sub,add,div,x1,x2,x2,x1,x1,x1,x2"
sogn_s_18_54_100,x1-x2,1,2.2194345,"sub,x2,sub,x2,sub,x1,x2"
sogn_s_18_55_100,x1-x2,1,2.223653555,"add,x2,sub,x1,add,x2,x2"
sogn_s_18_56_100,x1*x2/(x1**2/x2-x2)+x1,0,2.176318169,"add,mul,x2,div,x1,sub,div,div,add,sub,mul,x1,mul,x1,x1,x2,x2,x2,x1,x2,x1"
sogn_s_18_57_100,x1-x2-(zoo*(x1-x2)+x1)/x2,0,2.202866554,"div,mul,sub,sub,x1,div,add,div,sub,x1,x2,sub,x2,x2,x1,x2,x2,x1,x1"
sogn_s_18_58_100,x1-x2+(x1-1)/x1,0,2.230092525,"sub,add,div,add,div,x2,sub,mul,sub,mul,x2,div,x2,x2,x2,x1,x2,x1,x1,x1,x2"
sogn_s_18_59_100,x1-x1/x2-x2,0,2.253149509,"sub,x1,add,x2,div,mul,div,mul,x1,div,x2,mul,x2,x2,div,x1,x1,x2,x2"
sogn_s_18_60_100,x1+x2*(-x1+x2*(x1+x2)/x1),0,2.322593451,"add,x1,div,x2,div,div,x1,sub,div,x2,div,x1,add,x2,x1,x1,x1"
sogn_s_18_61_100,x1-x2+(x1*(-2*x1+x1/x2)+x2)/x2,0,2.350165844,"sub,x1,sub,x2,div,add,x2,mul,sub,sub,div,x1,x2,x1,x1,x1,x2"
sogn_s_18_62_100,x1-x1/(-1+x2/x1)-x2,0,2.2314744,"sub,sub,x1,div,x1,mul,div,add,div,sub,sub,x2,x2,x1,x1,div,x2,x1,x1,x1,x2"
sogn_s_18_63_100,#DIV/0!,0,2.107691288,"sub,x2,sub,add,mul,div,x1,sub,x2,mul,x1,x2,sub,sub,x1,x2,x2,x2,x2"
sogn_s_18_64_100,x1-x2+(x1+x2)/x2**2,0,2.229278564,"sub,add,x1,div,sub,div,add,x2,x1,x2,sub,x1,x1,x2,x2"
sogn_s_18_65_100,x1-x2+(x1-1)/(x2*(x1*(x1+x2)+x1)),0,2.186638355,"sub,add,div,sub,x1,div,x2,x2,mul,x2,add,mul,add,x2,x1,x1,x1,x1,x2"
sogn_s_18_66_100,x1*x2**2/(x1+2*x2)+x1-x2,0,2.210626841,"sub,add,sub,add,mul,mul,x2,x1,div,x2,add,x2,add,x1,x2,x1,x2,x1,x1"
sogn_s_18_67_100,x1-x2,1,2.332685947,"add,x1,sub,x1,add,x2,x1"
sogn_s_18_68_100,x1-x2,1,2.218430042,"add,x2,add,x1,sub,sub,div,mul,x1,x2,div,x2,sub,x1,x1,x2,x2"
sogn_s_18_69_100,x1-x2+1,0,2.240306854,"add,sub,x1,x2,mul,div,div,x1,x1,x2,x2"
sogn_s_18_70_100,x1-x2,1,2.172309637,"sub,x2,sub,add,x2,x2,x1"
sogn_s_18_71_100,x1+x1/(-x1+x2)-x2,0,2.134400606,"sub,x1,sub,x2,div,x2,div,mul,x2,sub,div,mul,x2,x2,x2,x1,x1"
sogn_s_18_72_100,(-x1+x2)*(x1/x2**2-x2)/x1,0,2.140108824,"mul,sub,x2,x1,div,x1,mul,x1,div,x1,sub,div,div,x1,x2,x2,x2"
sogn_s_18_73_100,x1+x1/(-x1+x2)-x2,0,2.199164867,"add,div,x1,sub,x2,x1,sub,x1,x2"
sogn_s_18_74_100,x1+x1/(x2*(x1+x2))-x2,0,2.248701572,"sub,x1,sub,x2,div,x2,mul,mul,x2,add,x1,x2,div,x2,x1"
sogn_s_18_75_100,x1-x2-1/(x1*x2),0,2.162587643,"sub,sub,mul,div,x1,x1,x1,sub,x2,x2,add,x2,div,div,div,x1,x1,x1,x2"
sogn_s_18_76_100,x1-x2,1,2.267424822,"sub,x1,mul,div,x2,x2,x2"
sogn_s_18_77_100,x1-x2,1,2.229753256,"sub,add,div,sub,sub,x1,x2,x2,mul,x1,div,mul,x2,x2,sub,x1,x1,x1,x2"
sogn_s_18_78_100,x1-x2,1,2.262838602,"mul,div,x1,x1,sub,x1,add,sub,x2,x1,x1"
sogn_s_18_79_100,x1-x2+1/x2,0,2.209661484,"add,div,div,mul,x1,x1,x1,mul,x1,x2,sub,x1,x2"
sogn_s_18_80_100,x1-x2,1,2.223357677,"sub,x1,add,x2,mul,add,x1,sub,x2,x2,mul,x1,sub,x2,x2"
sogn_s_18_81_100,x1-x1/(x2*(x1**2+x1*(x1-x2)/x2))-x2,0,2.237850428,"sub,x1,add,div,div,x1,add,div,x1,div,x2,sub,x1,x2,mul,x1,x1,x2,x2"
sogn_s_18_82_100,2*x1**2/x2+x1-x2,0,2.22266078,"sub,x1,sub,x2,div,add,mul,x1,x1,mul,x1,sub,x2,sub,x2,x1,x2"
sogn_s_18_83_100,x1-x2,1,2.275854588,"mul,div,x1,x1,sub,x1,x2"
sogn_s_18_84_100,-4*x1**2/x2+x1-x2,0,2.289400339,"add,sub,sub,x1,add,div,mul,add,add,add,x1,x1,x1,x1,x1,x2,x2,x1,x1"
sogn_s_18_85_100,2*x1-x2+(-x1*x2+x1)/x2,0,2.246610403,"add,x1,sub,add,add,sub,x1,x2,x1,div,add,sub,sub,x1,mul,x1,x2,x2,x2,x2,x1"
sogn_s_18_86_100,x1-x2-(x1-1)/x2,0,2.251383305,"sub,sub,x1,div,sub,x1,div,x1,x1,x2,x2"
sogn_s_18_87_100,x1-x1/(2*x1+x2**2)-x2,0,2.271510363,"sub,x1,add,div,x1,add,div,x1,div,x1,x1,add,mul,x2,x2,x1,x2"
sogn_s_18_88_100,x1-x2,1,2.119155169,"sub,div,mul,sub,x2,x2,x2,x2,add,sub,x2,add,x1,x1,x1"
sogn_s_18_89_100,x1**2/x2+x1-x2,0,2.229578972,"sub,add,div,div,add,mul,x1,mul,x1,x2,mul,mul,sub,x1,x1,x1,x2,x2,x2,x1,x2"
sogn_s_18_90_100,x1-x2,1,3.310771704,"sub,x1,sub,x2,sub,add,x1,x2,add,x2,x1"
sogn_s_18_91_100,x1-x1/(x2**2*(-x1+x2/x1))-x2,0,2.332868576,"sub,x1,add,x2,div,div,x2,div,mul,sub,x2,sub,x2,mul,sub,div,x2,x1,x1,x2,x2,x1,x2"
sogn_s_18_92_100,zoo*x2**2+x1-x2,0,2.210701227,"sub,x1,add,mul,div,sub,add,add,x2,x2,x2,x2,sub,x1,x1,x2,x2"
sogn_s_18_93_100,x1-x1/x2-x2,0,2.131748199,"sub,x1,add,sub,div,x1,x2,add,x2,add,x1,sub,sub,sub,x1,x2,x2,x1,x1"
sogn_s_18_94_100,x1+x1/(x2*(x1*x2*(x1-x1/x2-x2)+x2))-x2,0,2.17760396,"add,sub,div,div,x1,x2,add,mul,mul,sub,add,sub,sub,x1,div,x1,x2,x2,x1,x1,x1,x2,x2,x2,x1"
sogn_s_18_95_100,x1-x2+(x1-(-2*x1+1)/(x1*(x1+x2)))/x2,0,2.241724014,"add,sub,x1,x2,div,sub,x1,div,div,sub,div,x2,x2,add,x1,x1,add,x1,x2,x1,x2"
sogn_s_18_96_100,x1-x2,1,2.199239492,"mul,div,x2,x2,sub,sub,x1,x1,sub,x2,x1"
sogn_s_18_97_100,x1-x2,1,2.324579239,"sub,sub,x1,x2,sub,x2,x2"
sogn_s_18_98_100,x1-x2,1,2.296454668,"sub,sub,add,x1,x1,x2,x1"
sogn_s_18_99_100,x1,0,2.19000411,"mul,div,x1,x1,add,sub,x1,x2,div,x1,div,x1,x2"
sogn_s_18_100_100,x1-x2+1/3,0,2.201465845,"sub,add,div,x1,add,add,x2,sub,sub,add,add,x1,add,sub,x2,x2,x1,x1,x2,x1,x1,x1,x2"
sogn_s_19_1_100,0,0,148.9885714,0
sogn_s_19_2_100,0,0,145.4127023,0
sogn_s_19_3_100,0,0,147.7056367,0
sogn_s_19_4_100,0,0,140.8432922,0
sogn_s_19_5_100,0,0,142.5458069,0
sogn_s_19_6_100,0,0,149.4211977,0
sogn_s_19_7_100,0,0,143.8390243,0
sogn_s_19_8_100,0,0,147.742254,0
sogn_s_19_9_100,0,0,150.4901767,0
sogn_s_19_10_100,0,0,149.7577651,0
sogn_s_19_11_100,0,0,147.3478491,0
sogn_s_19_12_100,0,0,142.8402677,0
sogn_s_19_13_100,0,0,149.9140737,0
sogn_s_19_14_100,0,0,147.7095861,0
sogn_s_19_15_100,0,0,146.9050133,0
sogn_s_19_16_100,0,0,145.8138459,0
sogn_s_19_17_100,x1-x2,1,2.049065351,"div,mul,sub,x1,x2,x1,x1"
sogn_s_19_18_100,x1-x2,1,2.216828585,"add,x1,sub,x1,add,x1,x2"
sogn_s_19_19_100,0,0,147.3962896,0
sogn_s_19_20_100,x1-x2,1,2.012576818,"add,div,mul,sub,div,sub,x2,x2,mul,mul,x1,add,div,x1,x2,x2,x2,x1,x2,x1,x1"
sogn_s_19_21_100,x1+x1/(2*x1+2*x2/x1)-x2,0,2.112395048,"add,sub,div,x1,add,add,div,add,x2,x2,x1,x1,x1,x2,x1"
sogn_s_19_22_100,x1+x1/x2-x2,0,3.211622238,"add,div,x1,x2,add,sub,x1,add,x1,x2,x1"
sogn_s_19_23_100,x1-x2-1/x1**2,0,2.026819468,"sub,x1,add,x2,div,x2,mul,x1,mul,x2,x1"
sogn_s_19_24_100,x1-x2+x2/(x1*(x1*x2-x1)),0,2.224355698,"sub,x1,sub,x2,div,div,x2,sub,mul,x2,x1,x1,x1"
