ID,Expression,SUCCESS,TIME,Expression_Details
sogn_x_54_66_100,x2*(x1*x2/(x1-x2)+3*x1+1),0,2.459243536,"mul,add,mul,div,add,add,add,div,mul,x2,x1,sub,x1,x2,x1,div,x1,x1,x1,x1,x1,x1,x2"
sogn_x_54_67_100,x1*(x2+2*x2/(x1+x2)),0,2.387262344,"mul,x1,add,mul,div,add,x2,x2,x1,div,x1,add,x1,x2,x2"
sogn_x_54_68_100,x1*x2,1,2.364955664,"mul,x1,mul,x2,div,x2,x2"
sogn_x_54_69_100,x1*x2,1,2.436410666,"mul,x2,add,x1,mul,mul,mul,x1,div,add,sub,x1,x2,x2,x2,sub,x1,x1,x2"
sogn_x_54_70_100,x1*(-x1+x2),0,2.511827707,"mul,x2,div,x1,div,add,x1,sub,x2,x1,sub,x2,x1"
sogn_x_54_71_100,x1*x2,1,2.236049891,"mul,x1,add,x2,sub,x2,x2"
sogn_x_54_72_100,(x1**2*(x1*x2+x1/x2)+x2)/x1**2,0,2.403512001,"div,div,add,x2,mul,x1,add,x2,sub,mul,x1,add,mul,x2,x1,div,x1,x2,x2,x1,x1"
sogn_x_54_73_100,x1*x2,1,2.54271841,"mul,x1,sub,x2,mul,x2,sub,x2,x2"
sogn_x_54_74_100,x1*x2-x2/(x1+x2),0,2.328853607,"sub,mul,x1,x2,div,x2,sub,x2,sub,sub,x2,x2,x1"
sogn_x_54_75_100,x1*x2,1,2.38155961,"mul,x2,add,sub,x2,x2,x1"
sogn_x_54_76_100,x2*(x1+1/(x1*x2)),0,2.506000519,"mul,x2,add,div,mul,x2,x1,x2,div,div,div,x2,x2,x2,x1"
sogn_x_54_77_100,x2*(x1-1),0,2.588689089,"mul,x2,sub,x1,mul,div,div,x2,x2,x1,x1"
sogn_x_54_78_100,x1*(-2*x1+2*x2),0,2.44196701,"mul,mul,x1,div,sub,sub,x2,sub,x1,x2,x1,x2,x2"
sogn_x_54_79_100,x2*(x1+(x1-1/(x1*x2))/x2),0,2.418575525,"mul,x2,add,sub,add,div,sub,x1,div,div,div,sub,add,x2,x2,x2,x1,x2,x2,x2,x1,x2,x2"
sogn_x_54_80_100,x1**2/x2+x1*x2,0,2.46384716,"add,mul,add,sub,x2,x2,x2,x1,mul,div,x1,x2,x1"
sogn_x_54_81_100,x1*x2+x1/x2,0,2.551180124,"add,div,x1,x2,mul,x1,x2"
sogn_x_54_82_100,x1*x2+x1/(2*x2),0,2.486062288,"add,mul,x1,x2,div,x1,add,x2,x2"
sogn_x_54_83_100,x1*x2,1,2.510034323,"mul,mul,x2,div,x1,x1,x1"
sogn_x_54_84_100,x1*x2/(x1+(-x1**2+x1)/x1),0,2.559367657,"div,mul,x2,x1,add,div,sub,x1,mul,x1,sub,add,x1,x1,x1,x1,x1"
sogn_x_54_85_100,x1*(x1/x2**3+x2-1/x1),0,2.443639517,"mul,add,sub,x2,div,x1,mul,x1,x1,div,x1,mul,mul,x2,x2,x2,x1"
sogn_x_54_86_100,x1*x2-1,0,2.503392935,"sub,mul,x1,x2,mul,x2,div,x2,mul,x2,x2"
sogn_x_54_87_100,x1*(x2+1/2),0,2.315643311,"mul,x1,add,div,x2,add,x2,x2,x2"
sogn_x_54_88_100,x1*x2,1,2.594017267,"add,mul,x2,x1,sub,x1,x1"
sogn_x_54_89_100,x2*(x1+x1/x2**2),0,2.481073856,"mul,x2,add,x1,div,x1,mul,x2,x2"
sogn_x_54_90_100,x1*x2,1,2.42262435,"mul,sub,x2,div,sub,x1,x1,x1,x1"
sogn_x_54_91_100,x1*x2+x1/x2,0,2.459394455,"mul,x1,div,add,div,x1,x2,add,mul,x1,x2,add,sub,sub,x2,x1,x2,x1,x1"
sogn_x_54_92_100,x1*(x1/x2+x2),0,2.319689274,"mul,x2,mul,x1,div,add,x2,div,x1,x2,x2"
sogn_x_54_93_100,x1*(x2-x2/x1**2),0,2.3206985,"mul,sub,x2,div,x2,mul,x1,x1,x1"
sogn_x_54_94_100,(x1*x2**2+x2/x1**2)/x2,0,2.360347748,"div,div,mul,add,mul,x2,mul,x2,x1,div,div,div,mul,x2,x2,x1,x2,x1,x1,x2,x1"
sogn_x_54_95_100,x1*x2+x2/(x1+x2),0,2.322535276,"add,mul,x1,x2,div,x2,add,x2,sub,x1,sub,x2,x2"
sogn_x_54_96_100,x2*(x1+x2/(x1*(x1**2*(x1+x2)-x1))),0,2.432560682,"mul,x2,add,div,div,x2,x1,mul,x2,div,sub,mul,add,x2,x1,mul,x1,x1,x1,x2,x1"
sogn_x_54_97_100,x1*x2,1,2.370382547,"mul,x2,sub,x1,mul,x2,mul,div,sub,x1,x1,x1,sub,x2,x2"
sogn_x_54_98_100,zoo*x1+x1*x2,0,2.554999352,"add,mul,x2,x1,div,x1,mul,x2,mul,sub,x1,x1,x1"
sogn_x_54_99_100,x1*(x1/(x1*x2+x1)+x2),0,2.611843348,"mul,x1,add,x2,div,x1,add,mul,x2,x1,add,sub,x1,x1,x1"
sogn_x_54_100_100,x2*(x1+x2/(x1**2/(x1+x2)+x2)),0,2.544861794,"mul,x2,add,x1,div,x2,add,div,mul,x1,x1,add,x2,x1,x2"
sogn_x_55_1_100,x1*(zoo*x1+x2),0,2.277902603,"mul,add,x2,div,x1,mul,div,sub,x2,x2,mul,sub,x2,x1,x1,x1,x1"
sogn_x_55_2_100,x2*(x1+x2+(x2+(x1*x2-x2)/x2)/(x1*x2)),0,2.449213982,"mul,div,mul,add,add,div,div,add,x2,div,sub,mul,x2,x1,x2,x2,x1,x2,x1,x2,x2,x1,x1"
sogn_x_55_3_100,x1*x2+x2/x1,0,2.293004513,"add,div,x2,x1,mul,x1,x2"
sogn_x_55_4_100,x2*(zoo*x2+x1),0,2.399385214,"mul,x2,add,x1,div,x2,sub,x1,x1"
sogn_x_55_5_100,x1*x2+x1-x2,0,2.222423077,"mul,div,sub,add,mul,x1,div,mul,sub,x1,sub,x2,x2,x2,x1,x1,x2,x1,x1"
sogn_x_55_6_100,x1*(x2+1/x1),0,2.319390774,"mul,add,div,x2,mul,x2,x1,x2,x1"
sogn_x_55_7_100,x1*(x2-x2*(x1*x2+x2)/x1**3),0,2.32050848,"mul,x1,sub,x2,mul,div,add,x2,mul,x1,x2,x1,div,div,add,sub,x2,x1,x1,x1,x1"
sogn_x_55_8_100,x2*(x1-x2**2/(x1-x2)),0,2.416525602,"mul,x2,sub,x1,div,x2,div,sub,x1,x2,x2"
sogn_x_55_9_100,x2*(x1+1/x1),0,2.264551401,"mul,x2,add,mul,div,x2,x1,div,x1,mul,x1,x2,x1"
sogn_x_55_10_100,x2*(x1*x2**2+x1),0,2.229891777,"div,mul,x1,mul,add,x1,mul,x2,div,x1,div,div,x1,x1,x2,x2,x1"
sogn_x_55_11_100,x2*(x1-x2/(x1*(x1+x2)-x1+x2)),0,2.348248005,"mul,x2,sub,x1,div,x2,add,sub,mul,x1,add,x2,x1,x1,x2"
sogn_x_55_12_100,x1*x2,1,2.34107089,"mul,x2,div,x1,div,x1,x1"
sogn_x_55_13_100,x1*x2-x2**2/(2*x1),0,2.208413839,"sub,mul,x2,x1,mul,x2,div,x2,add,sub,x1,sub,x2,x1,x2"
sogn_x_55_14_100,x1*x2,1,2.128435373,"add,sub,x1,sub,x2,sub,x2,x1,mul,x1,x2"
sogn_x_55_15_100,x2*(x1-(2*x1+x2)/x2),0,2.362775087,"mul,x2,sub,x1,div,x1,mul,div,x2,sub,add,add,x2,add,x1,x1,x1,x1,x1"
sogn_x_55_16_100,x1*(x2-x2/(x1-2*x2)),0,2.340186834,"mul,sub,x2,div,x2,sub,x1,add,x2,x2,x1"
sogn_x_55_17_100,x2*(x1+x2*(-x1+2*x2)/x1),0,2.430191994,"mul,x2,add,x1,mul,div,x2,x1,sub,add,x2,x2,x1"
sogn_x_55_18_100,x1*x2,1,2.726052046,"mul,mul,x1,x2,div,x1,x1"
sogn_x_55_19_100,x1*(x2+1/x2),0,2.716027975,"mul,x1,add,div,x2,sub,add,div,x2,div,div,mul,x1,div,x1,x2,x1,x1,x1,x1,x2"
sogn_x_55_20_100,x1*x2,1,2.422630548,"div,div,mul,mul,mul,x2,x1,add,x1,sub,x2,x1,x1,x2,x1"
sogn_x_55_21_100,x1**2/(x1*x2-x2)+x1*x2,0,2.592576742,"add,mul,mul,div,x1,mul,x2,sub,mul,x1,x2,x2,x2,x1,mul,x1,x2"
sogn_x_55_22_100,(x1**2*x2+2*x2)/x1,0,2.368421316,"div,add,sub,mul,mul,x1,x1,x2,sub,sub,add,x2,x1,x2,add,x1,x2,x2,x1"
sogn_x_55_23_100,x1*x2,1,2.42652297,"mul,sub,x2,div,sub,x1,x1,x1,x1"
sogn_x_55_24_100,x2*(x1+1/x1),0,2.597876549,"mul,x2,add,x1,div,x1,mul,x1,x1"
sogn_x_55_25_100,x1*x2,1,2.560570002,"mul,add,sub,x1,x1,x1,x2"
sogn_x_55_26_100,x2*(x1+1/x1),0,2.427549839,"mul,x2,add,x1,div,x2,mul,x1,x2"
sogn_x_55_27_100,x2**2-x2*(-x1+x2),0,2.362552881,"sub,mul,x2,x2,mul,x2,sub,x2,x1"
sogn_x_55_28_100,#DIV/0!,0,2.411687613,"div,mul,mul,sub,x2,add,x1,x2,div,mul,sub,div,x2,x1,x2,x1,x1,x2,x2"
sogn_x_55_29_100,x1*x2,1,2.428052902,"mul,x2,div,x1,div,x1,x1"
sogn_x_55_30_100,x1*x2,1,2.383474112,"add,mul,mul,sub,div,x1,x1,x1,sub,x2,x2,x1,mul,x2,x1"
sogn_x_55_31_100,x2*(x1**2/3+x1),0,2.516812801,"mul,add,x1,div,x1,div,div,add,x2,add,sub,add,x2,x2,x2,x2,x2,x1,x2"
sogn_x_55_32_100,x1*x2,1,2.393235683,"mul,mul,x1,x2,div,x2,x2"
sogn_x_55_33_100,x1*x2,1,2.280507803,"mul,x1,add,x2,sub,x1,x1"
sogn_x_55_34_100,x1*x2+1/3,0,2.475471735,"add,mul,x2,add,x2,sub,x1,x2,div,x2,add,x2,add,x2,x2"
sogn_x_55_35_100,x1*x2/(1-x2*(x1+x2)/x1),0,2.439583063,"mul,div,x2,sub,div,x2,x2,mul,div,x2,x1,add,x2,x1,x1"
sogn_x_55_36_100,x1*x2,1,2.764083624,"mul,add,div,sub,x1,x1,mul,div,x1,add,add,x2,x1,add,add,x2,x2,x2,x2,x1,x2"
sogn_x_55_37_100,x1*x2,1,2.369801998,"add,mul,x2,x1,mul,x2,sub,x1,x1"
sogn_x_55_38_100,x1*x2-x2/(x1*(x1+x2**2)),0,2.442169189,"sub,mul,x2,x1,div,div,x2,add,x1,mul,x2,x2,x1"
sogn_x_55_39_100,x1*(x2+2*x2/(x1+x2)),0,2.320800781,"mul,x1,add,mul,div,add,x2,x2,x1,div,x1,add,x1,x2,x2"
sogn_x_55_40_100,x1*x2+1/2,0,2.45679307,"add,div,x1,add,x1,x1,mul,x1,x2"
sogn_x_55_41_100,x1*x2,1,2.426938534,"mul,x1,mul,x2,div,x1,mul,div,x1,x1,x1"
sogn_x_55_42_100,x2*(x1-x2**2/(x1*(x1+x2))),0,2.54627347,"mul,sub,x1,mul,div,mul,x2,mul,div,div,x2,add,x2,x1,mul,x1,x2,x2,x2,x2,x2"
sogn_x_55_43_100,x1*x2,1,2.361238241,"mul,x1,add,x2,sub,x2,x2"
sogn_x_55_44_100,x1*x2/(1-(x1+x2)/(x1**2*x2)),0,2.671552896,"mul,x1,div,x2,sub,div,x1,x1,div,div,add,x1,x2,mul,x1,x2,x1"
sogn_x_55_45_100,x1*x2,1,2.438684464,"mul,x1,sub,x2,mul,x2,sub,x2,x2"
sogn_x_55_46_100,x1*x2-x2/(x1+x2),0,2.435832977,"sub,mul,x1,x2,div,x2,sub,x2,sub,sub,x2,x2,x1"
sogn_x_55_47_100,x1*x2,1,2.364060402,"mul,x2,add,sub,x2,x2,x1"
sogn_x_55_48_100,x2*(x1+1/(x1*x2)),0,2.353436947,"mul,x2,add,div,mul,x2,x1,x2,div,div,div,x2,x2,x2,x1"
sogn_x_55_49_100,x2*(x1-1),0,2.39404273,"mul,x2,sub,x1,mul,div,div,x2,x2,x1,x1"
sogn_x_55_50_100,x2*(x1**2-x2/x1)/x1,0,2.344158173,"mul,x2,div,sub,sub,add,mul,x1,x1,x2,div,x2,x1,x2,x1"
sogn_x_55_51_100,x1*x2,1,2.658465385,"mul,x2,sub,x1,div,sub,x2,x2,x1"
sogn_x_55_52_100,x1*x2+1/x1,0,2.529639721,"add,mul,x2,x1,div,sub,x1,sub,x1,x2,mul,x2,x1"
sogn_x_55_53_100,x1*x2,1,2.360749722,"mul,x1,sub,x2,sub,x2,x2"
sogn_x_55_54_100,x2*(2*x1+x2*(x1*x2-x1+x2)),0,2.282491922,"mul,add,div,x1,div,x1,add,x1,mul,x2,sub,add,mul,x2,x1,x2,x1,x1,x2"
sogn_x_55_55_100,x1*x2,1,2.42316699,"mul,mul,x2,div,x1,x1,x1"
sogn_x_55_56_100,x1*x2/(x1+(-x1**2+x1)/x1),0,2.71633482,"div,mul,x2,x1,add,div,sub,x1,mul,x1,sub,add,x1,x1,x1,x1,x1"
sogn_x_55_57_100,x1*(x1/x2**3+x2-1/x1),0,2.645066977,"mul,add,sub,x2,div,x1,mul,x1,x1,div,x1,mul,mul,x2,x2,x2,x1"
sogn_x_55_58_100,x1*x2-1,0,2.319335461,"sub,mul,x1,x2,mul,x2,div,x2,mul,x2,x2"
sogn_x_55_59_100,x1*(x2+1/2),0,2.289356709,"mul,x1,add,div,x2,add,x2,x2,x2"
sogn_x_55_60_100,x1*(x2**2+2*x2)/(x2+1),0,2.534668207,"mul,x1,div,add,add,mul,x2,x2,x2,x2,add,x2,div,x1,x1"
sogn_x_55_61_100,x1*x2,1,2.397544384,"mul,x2,sub,x1,div,div,div,mul,x2,sub,x2,x2,x2,x2,x1"
sogn_x_55_62_100,x1*x2,1,2.392990351,"mul,sub,x2,div,sub,x1,x1,x1,x1"
sogn_x_55_63_100,x1*x2+x1/x2,0,2.587441683,"mul,x1,div,add,div,x1,x2,add,mul,x1,x2,add,sub,sub,x2,x1,x2,x1,x1"
sogn_x_55_64_100,x1*(x1/x2+x2),0,2.576531172,"mul,x2,mul,x1,div,add,x2,div,x1,x2,x2"
sogn_x_55_65_100,x1*(x2-x2/x1**2),0,2.520282984,"mul,sub,x2,div,x2,mul,x1,x1,x1"
sogn_x_55_66_100,(x1*x2**2+x2/x1**2)/x2,0,2.452552319,"div,div,mul,add,mul,x2,mul,x2,x1,div,div,div,mul,x2,x2,x1,x2,x1,x1,x2,x1"
sogn_x_55_67_100,x1*x2+x2/(x1+x2),0,2.235676527,"add,mul,x1,x2,div,x2,add,x2,sub,x1,sub,x2,x2"
sogn_x_55_68_100,x2*(x1+x2/(x1*(x1**2*(x1+x2)-x1))),0,2.340565443,"mul,x2,add,div,div,x2,x1,mul,x2,div,sub,mul,add,x2,x1,mul,x1,x1,x1,x2,x1"
sogn_x_55_69_100,x1*x2,1,2.342268705,"mul,x2,sub,x1,mul,x2,mul,div,sub,x1,x1,x1,sub,x2,x2"
sogn_x_55_70_100,x1*x2-1/x1,0,2.503154516,"sub,mul,x2,x1,mul,div,x2,x1,div,x1,mul,div,mul,x1,x2,x2,x2"
sogn_x_55_71_100,x1*x2,1,2.859174252,"div,mul,x1,mul,x2,add,x2,sub,x2,x2,x2"
sogn_x_55_72_100,x1*(x1/(x1+x2)+x2),0,2.396284819,"mul,add,x2,div,mul,x2,x1,mul,x2,add,x2,x1,x1"
sogn_x_55_73_100,x1*x2-x2/(x1*(x1+2*x2)-x1),0,2.604700327,"sub,mul,x2,x1,mul,div,div,x2,x1,sub,mul,x1,add,x2,add,x2,x1,x1,x1"
sogn_x_55_74_100,x1*(x1*x2/(x1**2/x2+x2**4)+x2),0,2.425782442,"mul,add,mul,div,x1,add,mul,mul,mul,x2,x2,x2,x2,mul,div,x1,x2,x1,x2,x2,x1"
sogn_x_55_75_100,x1*(zoo*x1*x2**2+x2),0,2.52197361,"mul,x1,sub,sub,x1,x1,sub,mul,div,mul,x2,x2,sub,x1,x1,x1,x2"
sogn_x_55_76_100,zoo+x1*x2+x1/x2,0,2.405201912,"add,mul,x1,x2,add,div,div,x1,sub,x1,x1,x1,div,mul,div,x1,x2,x1,x1"
sogn_x_55_77_100,x1*x2,1,2.538334846,"sub,x2,mul,sub,x2,mul,x1,x2,div,x1,x1"
sogn_x_55_78_100,x2*(2*x1-x1/x2-x2),0,2.567094326,"mul,x2,sub,x1,add,mul,div,sub,x2,x1,x2,x2,div,x1,x2"
sogn_x_55_79_100,x1*x2,1,2.848968744,"div,mul,mul,x2,x1,x2,x2"
sogn_x_55_80_100,#DIV/0!,0,2.731648922,"sub,x2,mul,x2,sub,x1,add,add,div,x2,add,sub,x1,mul,x1,x2,x2,x1,x1"
sogn_x_55_81_100,x2*(x1+x1/x2**2),0,2.425998211,"mul,x2,add,x1,div,x1,mul,x2,x2"
sogn_x_55_82_100,x1*x2,1,2.566781044,"mul,x2,div,x1,div,x1,x1"
sogn_x_55_83_100,x1*x2,1,2.40951705,"add,mul,x2,div,x1,x1,sub,mul,x2,x1,x2"
sogn_x_55_84_100,x1*x2,1,2.646506548,"mul,add,mul,div,sub,x1,x1,mul,sub,mul,x2,add,x1,x1,x1,x1,x1,x1,x2"
sogn_x_55_85_100,x1*(x1/(x2*(x1+x2))+x2),0,2.682603598,"mul,add,x2,div,div,x1,x2,add,x1,x2,x1"
sogn_x_55_86_100,x2*(x1-(-x1+x2+1/(x1*x2))/x2),0,2.519150019,"mul,x2,add,sub,x2,add,div,add,sub,div,x1,mul,x1,mul,x1,x2,x1,x2,x2,x2,x1"
sogn_x_55_87_100,x1*(x1+x2+x2/x1),0,2.52474618,"mul,x2,mul,div,add,div,x2,div,x1,div,x2,x2,add,x2,x1,x2,x1"
sogn_x_55_88_100,x2*(x1+(2*x1+x1/x2**2)/x2),0,2.710700035,"mul,x2,add,div,div,mul,add,add,div,add,x1,x1,mul,x2,add,x2,x2,x1,x1,x1,x2,x1,x1"
sogn_x_55_89_100,x2*(x1+1/x1),0,2.469264507,"mul,x2,add,x1,div,x2,mul,x2,x1"
sogn_x_55_90_100,x1*x2/(1-1/(x1**2*x2**2)),0,2.461578369,"mul,x1,div,x2,sub,div,x2,x2,div,div,div,x2,mul,mul,x2,x1,x2,x1,x2"
sogn_x_55_91_100,x1*x2,1,2.376943588,"sub,div,x1,x1,sub,div,x1,x1,mul,x2,x1"
sogn_x_55_92_100,x2*(x1+x1/(x1-x2))+x2,0,2.468022346,"add,x2,mul,x2,add,x1,div,x1,sub,x1,x2"
sogn_x_55_93_100,x1*x2+x1/x2,0,2.543611288,"add,sub,add,mul,x1,x2,x1,x1,div,x1,x2"
sogn_x_55_94_100,x1*x2+x1/(x1**2-x2),0,2.518533945,"add,mul,x1,x2,div,x1,sub,mul,x1,x1,x2"
sogn_x_55_95_100,x1*(zoo*x1**2*x2+x2),0,2.408151865,"mul,div,mul,x1,sub,x2,mul,mul,sub,x2,add,x2,div,x1,sub,x2,x2,x1,x2,x1,x1"
sogn_x_55_96_100,x1*x2+x2/x1**2,0,2.60419488,"add,div,x2,mul,x1,x1,mul,x2,x1"
sogn_x_55_97_100,x1*(x1/x2+x2-(x1-x2)/x2),0,2.561588287,"mul,x1,add,div,sub,x1,x2,sub,x1,add,x1,x2,add,div,x1,x2,x2"
sogn_x_55_98_100,x2*(x1-1/(x1+x2)),0,2.461773634,"mul,x2,sub,x1,div,x1,mul,sub,add,sub,x1,sub,x2,add,x2,x1,x2,x1,x1"
sogn_x_55_99_100,x1*(x2+(-x1+x2)/(x2*(x1+x2))),0,2.617015839,"mul,x1,add,x2,div,sub,x2,x1,mul,x2,add,x1,x2"
sogn_x_55_100_100,x1*(x2-(x1*x2-x2)/(x1*x2**3)),0,2.441017151,"mul,sub,x2,div,div,div,div,sub,mul,x2,x1,x2,x1,x2,x2,x2,x1"
sogn_x_56_1_100,x1*(x2+x2/x1),0,2.397146225,"mul,x1,add,div,mul,div,x2,x1,x2,x2,x2"
sogn_x_56_2_100,x2*(x1+x2/(x1+2*x2)),0,2.442559481,"mul,x2,add,x1,div,x2,add,add,x2,x1,x2"
sogn_x_56_3_100,x1*x2,1,2.343219757,"mul,x2,sub,x1,mul,sub,x1,x1,x1"
sogn_x_56_4_100,x1*x2,1,2.506772041,"mul,mul,x2,x1,div,x2,x2"
sogn_x_56_5_100,x1*(x1**2/(x2*(x1+x1/x2))+x2),0,2.42567873,"mul,x1,add,x2,mul,div,div,x1,add,sub,div,x1,x2,sub,x1,x1,x1,x2,x1"
sogn_x_56_6_100,x1*(x2-1/(x2-4)),0,2.333781481,"mul,x1,sub,x2,div,x1,mul,sub,x2,div,add,add,x2,add,x2,x2,x2,x2,x1"
sogn_x_56_7_100,x1*x2,1,2.319432259,"div,mul,x1,x2,div,x2,x2"
sogn_x_56_8_100,x2*(x1**3/x2+x1),0,2.320366383,"mul,x2,add,x1,mul,x1,div,x1,div,x2,x1"
sogn_x_56_9_100,x1*(x2-x2/(x1*(x1**2*x2+x1+x2))),0,2.372814894,"mul,x1,add,x2,sub,sub,x1,div,x2,mul,add,add,mul,x1,mul,x1,x2,x1,x2,x1,x1"
sogn_x_56_10_100,x1*x2,1,2.414080143,"mul,mul,div,x2,x2,x1,x2"
sogn_x_56_11_100,x2*(x1+x2/(x1/(x1+x2)-(-x1+x2)/x2)),0,2.585170507,"mul,x2,add,x1,div,x2,sub,div,x1,add,x1,x2,div,sub,x2,x1,x2"
sogn_x_56_12_100,x1*x2+1/2,0,2.409211874,"add,div,x1,add,x1,x1,mul,x1,x2"
sogn_x_56_13_100,x1*x2,1,2.574242353,"mul,x1,mul,x2,div,x1,mul,div,x1,x1,x1"
sogn_x_56_14_100,x2*(x1+x2),0,2.265151024,"mul,x1,div,mul,add,x2,x1,x2,x1"
sogn_x_56_15_100,x1*x2,1,2.25195384,"mul,x1,add,x2,sub,x2,x2"
sogn_x_56_16_100,x1*x2/(1-(x1+x2)/(x1**2*x2)),0,2.504183292,"mul,x1,div,x2,sub,div,x1,x1,div,div,add,x1,x2,mul,x1,x2,x1"
sogn_x_56_17_100,x1*x2,1,2.54891777,"mul,x1,sub,x2,mul,x2,sub,x2,x2"
sogn_x_56_18_100,x1*x2-x2/(x1+x2),0,2.446546078,"sub,mul,x1,x2,div,x2,sub,x2,sub,sub,x2,x2,x1"
sogn_x_56_19_100,x1*x2,1,2.43608737,"mul,x2,add,sub,x2,x2,x1"
sogn_x_56_20_100,nan,0,2.357754946,"mul,add,mul,x2,div,mul,x2,sub,x2,x2,mul,div,x2,x2,sub,x1,x1,x1,x2"
sogn_x_56_21_100,x2*(x1**2/(x1+x2)+x1),0,2.73888278,"mul,x2,add,x1,mul,x1,div,x1,add,x2,x1"
sogn_x_56_22_100,x2*(x1+(-x1+x2)*(-x1+x2**2)/x1**2),0,2.669866323,"mul,x2,add,x1,div,div,sub,mul,x2,x2,x1,div,x1,sub,x2,x1,x1"
sogn_x_56_23_100,x1*x2,1,2.591784239,"mul,x2,sub,x1,div,sub,x2,x2,x1"
sogn_x_56_24_100,x1*x2+1/x1,0,2.399358749,"add,mul,x2,x1,div,sub,x1,sub,x1,x2,mul,x2,x1"
sogn_x_56_25_100,x1-x2*(-x1+x2)-x2/(2*x1),0,2.743147373,"mul,div,sub,x1,add,div,x2,add,x1,x1,mul,add,sub,x1,x1,sub,x2,x1,x2,x1,x1"
sogn_x_56_26_100,x1*x2+x2/x1,0,2.560903549,"add,mul,x2,x1,mul,div,x2,x1,div,x2,mul,div,x2,x1,x1"
sogn_x_56_27_100,x1*x2,1,2.615666628,"mul,mul,x2,div,x1,x1,x1"
sogn_x_56_28_100,x1*x2/(x1+(-x1**2+x1)/x1),0,2.526770592,"div,mul,x2,x1,add,div,sub,x1,mul,x1,sub,add,x1,x1,x1,x1,x1"
sogn_x_56_29_100,x1*(x1/x2**3+x2-1/x1),0,2.397919655,"mul,add,sub,x2,div,x1,mul,x1,x1,div,x1,mul,mul,x2,x2,x2,x1"
sogn_x_56_30_100,x1*x2-(x1**2+x2)/(2*x1**2+2*x1+x2),0,2.485406876,"sub,mul,x2,x1,div,add,x2,mul,x1,x1,add,add,add,mul,add,x1,x1,x1,x1,x1,x2"
sogn_x_56_31_100,x2*(x1+(x1-(x1/x2-1)/x1)/(x1*x2)),0,2.42412734,"mul,add,x1,div,div,mul,div,sub,x1,div,sub,div,x1,x2,div,x2,x2,x1,x2,x1,x1,x1,x2"
sogn_x_56_32_100,x1*(x2+(-x2+1/(x1+x1/x2))/x1)+x1,0,2.563574791,"add,mul,x1,add,x2,div,sub,div,div,x2,add,add,div,x1,x2,sub,x1,x1,x1,x2,x2,x1,x1"
sogn_x_56_33_100,x1*x2,1,2.376148462,"mul,x2,sub,x1,div,div,div,mul,x2,sub,x2,x2,x2,x2,x1"
sogn_x_56_34_100,x1*x2,1,2.328573227,"mul,sub,x2,div,sub,x1,x1,x1,x1"
sogn_x_56_35_100,x1*x2-(x1-x2)/x2**2,0,2.61036253,"sub,mul,x2,x1,add,sub,div,mul,div,sub,x1,x2,x2,div,x2,x2,x2,x2,x2"
sogn_x_56_36_100,x1*(x1/x2+x2),0,2.64310956,"mul,x2,mul,x1,div,add,x2,div,x1,x2,x2"
sogn_x_56_37_100,x1*(x2-x2/x1**2),0,2.463408232,"mul,sub,x2,div,x2,mul,x1,x1,x1"
sogn_x_56_38_100,(x1*x2**2+x2/x1**2)/x2,0,2.384413958,"div,div,mul,add,mul,x2,mul,x2,x1,div,div,div,mul,x2,x2,x1,x2,x1,x1,x2,x1"
sogn_x_56_39_100,x2*(x1+(x1+x2)/(2*x1)),0,2.380847216,"mul,add,add,sub,div,mul,x1,add,x1,x2,mul,add,x1,x1,x1,x1,x1,x1,x2"
sogn_x_56_40_100,x1*x2-x1/((-x1+x2)*(x1**2+x1)),0,2.440452576,"sub,mul,x2,x1,div,div,x1,add,mul,x1,x1,x1,sub,x2,x1"
sogn_x_56_41_100,x1*x2+x1/(x1+1),0,2.44242239,"add,mul,x2,x1,div,x1,add,x1,div,x2,x2"
sogn_x_56_42_100,x1*(x2-2*x2**2/x1),0,2.495171547,"mul,x1,sub,x2,mul,div,add,x1,sub,add,x2,div,mul,x1,x2,x1,x1,x1,x2"
sogn_x_56_43_100,x1*x2,1,2.685798407,"div,mul,x1,mul,x2,add,x2,sub,x2,x2,x2"
sogn_x_56_44_100,x1*(x1/(x1+x2)+x2),0,2.396527529,"mul,add,x2,div,mul,x2,x1,mul,x2,add,x2,x1,x1"
sogn_x_56_45_100,x1*(x2+x2**2/x1),0,2.576762199,"mul,x1,add,x2,mul,div,x2,x1,x2"
sogn_x_56_46_100,x1*(x1*x2/(x1**2/x2+x2**4)+x2),0,2.398444414,"mul,add,mul,div,x1,add,mul,mul,mul,x2,x2,x2,x2,mul,div,x1,x2,x1,x2,x2,x1"
sogn_x_56_47_100,x1*x2-x1*(x1-x2)/(x1+x2),0,2.450260878,"sub,mul,x2,x1,mul,x1,div,sub,x1,x2,div,mul,x2,add,x1,x2,x2"
sogn_x_56_48_100,x2*(x1-x1/x2**2),0,2.55131793,"mul,x2,sub,x1,div,div,add,sub,x2,x2,x1,x2,x2"
sogn_x_56_49_100,x1*x2,1,2.31577158,"sub,x2,mul,sub,x2,mul,x1,x2,div,x1,x1"
sogn_x_56_50_100,x1*x2**2/(x1/(x1+x2**3)+x2),0,2.396672487,"mul,div,mul,x1,x2,add,div,x1,add,mul,mul,x2,x2,x2,x1,x2,x2"
