ID,Expression,SUCCESS,TIME,Expression_Details
sogn_+_49_93_100,x1+2*x2,0,2.067665339,"add,x2,add,x1,div,x1,div,x1,x2"
sogn_+_49_94_100,x1+x2-x2**2/(x1*(x2+(x1+x2)/x1)),0,2.00799036,"sub,add,x2,x1,mul,x2,div,div,x2,add,x2,div,add,x1,x2,x1,x1"
sogn_+_49_95_100,x1-2*x1/x2+x2,0,2.062043428,"sub,x1,sub,mul,add,x2,x2,div,div,x1,x2,x2,x2"
sogn_+_49_96_100,2*x1+x2,0,2.061111212,"add,add,mul,x2,div,x1,x2,x2,x1"
sogn_+_49_97_100,x1+x2+1/(x2*(x1**2*x2+x1)),0,2.049437284,"add,add,x1,x2,div,div,div,x1,x2,add,x1,mul,x2,mul,x1,x1,x1"
sogn_+_49_98_100,x1+x2+(x1+x2)/(2*x2+1),0,2.061569214,"sub,x2,sub,sub,x2,add,div,add,x2,x1,add,add,div,x1,x1,x2,x2,x2,x1"
sogn_+_49_99_100,zoo*x1+x1+x2,0,2.019840717,"sub,x1,sub,div,add,x1,sub,x2,x2,mul,sub,x2,x2,x2,x2"
sogn_+_49_100_100,x2-(x1-x2)/x2,0,2.144661665,"sub,x2,mul,div,div,sub,x1,x2,mul,x1,div,x2,x2,x2,x1"
sogn_+_50_1_100,2*x1+2*x2,0,1.955626011,"add,x1,add,sub,add,x1,div,div,x2,mul,div,div,div,x2,add,x2,x1,x1,x2,x1,x2,x1,x2"
sogn_+_50_2_100,0,0,88.67947197,0
sogn_+_50_3_100,x1+x2-x2/(x1*(2*x1-2*x2+x2/x1)),0,1.948591948,"add,sub,x1,div,x2,mul,sub,x1,add,sub,sub,x2,div,x2,x1,x1,x2,x1,x2"
sogn_+_50_4_100,x1+x2,1,2.068177223,"add,x1,add,sub,x2,x2,x2"
sogn_+_50_5_100,x1-x1/(x1**2-x1)+x2+1/x1,0,1.954348803,"sub,add,x1,div,div,x1,x1,x1,sub,div,x1,sub,mul,x1,x1,x1,x2"
sogn_+_50_6_100,x1+x2-1/x2**2,0,1.896882534,"sub,x2,sub,div,div,x1,mul,div,x1,x2,x2,mul,x2,x2,x1"
sogn_+_50_7_100,x1-x1/(x1*x2+x1)+x2,0,1.96616888,"add,x2,sub,x1,div,x1,add,mul,x2,x1,x1"
sogn_+_50_8_100,x1+x2,1,2.106900692,"add,add,x1,x2,sub,x1,x1"
sogn_+_50_9_100,x1+x2-1/x1,0,1.961236715,"add,sub,div,x1,div,x2,x2,div,x1,mul,x1,x1,x2"
sogn_+_50_10_100,x1+x2-(x2+1/x2)/x1,0,1.961974144,"sub,x1,add,sub,x1,x2,sub,div,add,x2,div,x1,mul,x1,x2,x1,x1"
sogn_+_50_11_100,x1+x2-x2*(x1+x2/x1)/x1,0,1.939611435,"add,sub,x2,mul,add,mul,x2,div,x1,mul,x1,x1,x1,div,x2,x1,x1"
sogn_+_50_12_100,x1+(x2*(x1+x2)+x2)/x1,0,2.027406216,"add,x1,div,add,mul,x2,add,x2,x1,x2,x1"
sogn_+_50_13_100,x1+x2+1/x2,0,1.993841171,"add,add,x2,x1,div,div,x1,x2,x1"
sogn_+_50_14_100,x1+x2,1,1.993472576,"add,add,x1,x2,mul,div,sub,x2,x2,sub,x1,sub,x2,add,x2,x1,x2"
sogn_+_50_15_100,x1+x2,1,2.19213438,"add,x2,sub,add,x2,add,x2,sub,x1,x2,x2"
sogn_+_50_16_100,x1+x2,1,2.019564867,"add,sub,x1,div,mul,sub,x2,x2,x2,mul,x1,x2,x2"
sogn_+_50_17_100,x1+x2-1,0,1.975623369,"sub,x2,sub,sub,sub,add,x2,add,x1,mul,div,div,x2,x1,x2,x1,x2,x1,x1"
sogn_+_50_18_100,x1+x1/(x1+x2)+x2,0,1.969450712,"add,x2,add,x1,div,x1,add,x1,x2"
sogn_+_50_19_100,x1+x2-x2/x1,0,2.096461535,"add,x1,add,x2,sub,x2,add,div,x2,x1,x2"
sogn_+_50_20_100,x1+x2+(-x1*x2+x2)/(x1*x2*(-x2+1)),0,1.983547688,"add,add,x2,x1,div,sub,x2,mul,x2,x1,mul,mul,sub,div,x2,x2,x2,x1,x2"
sogn_+_50_21_100,x1+x2+x2/x1,0,2.00150156,"add,x2,add,div,x2,x1,div,mul,x2,x1,x2"
sogn_+_50_22_100,x1-x2**2/(x1**4*x2+x2)+x2,0,2.117245913,"add,x1,sub,x2,div,x2,div,add,x2,mul,mul,mul,x1,x1,mul,x2,x1,x1,x2"
sogn_+_50_23_100,zoo*(x1+3*x2)/x1+x1+x2,0,2.006410599,"add,sub,x2,div,div,add,add,x1,x2,add,x2,x2,x1,sub,x1,x1,x1"
sogn_+_50_24_100,x1+x2+1/x1,0,1.970750093,"add,x2,add,x1,div,div,x2,x1,x2"
sogn_+_50_25_100,zoo*x1+x1+x2,0,2.040937662,"add,x1,add,div,x1,sub,x2,x2,x2"
sogn_+_50_26_100,x1+x2,1,1.946471214,"sub,x2,sub,x2,add,x1,x2"
sogn_+_50_27_100,x1+x2+2*x2/(x1+x2),0,2.023430347,"add,x1,add,x2,div,add,x2,x2,add,x1,x2"
sogn_+_50_28_100,x1+x2,1,2.050250053,"sub,add,x2,x1,sub,x1,x1"
sogn_+_50_29_100,x1+x2-x2*(x1+x2)/(2*x1**4),0,2.13044405,"add,sub,x2,div,x2,mul,mul,mul,x1,div,add,x1,x1,add,x2,x1,x1,x1,x1"
sogn_+_50_30_100,x1+x2-x2/(x1*x2+x2*(x1*x2+x1)-x2),0,2.067896128,"add,x1,sub,x2,div,x2,add,mul,x2,x1,sub,mul,add,x1,mul,x1,x2,x2,x2"
sogn_+_50_31_100,zoo*x2**2+x1+x2,0,2.028847933,"add,add,x2,x1,mul,x2,div,x2,mul,x2,sub,x2,mul,div,x2,x1,x1"
sogn_+_50_32_100,x1+x2-1/(x1*(x1/x2-x2)),0,2.031559706,"add,sub,x2,div,div,div,x2,x1,x2,sub,div,x1,x2,x2,x1"
sogn_+_50_33_100,x1+x2,1,2.031493425,"sub,add,sub,add,x1,x2,x1,x1,sub,x2,x2"
sogn_+_50_34_100,x1-x2**2+x2,0,1.965381622,"add,add,mul,x2,sub,x2,add,x2,mul,x1,div,x2,x1,x2,x1"
sogn_+_50_35_100,x1+x1/(x2**3+1)+x2,0,1.978261232,"add,x1,add,x2,div,x1,add,div,x2,x2,mul,mul,x2,x2,x2"
sogn_+_50_36_100,x1+x1/(x1*x2+3*x2)+x2,0,2.164225817,"add,add,x2,x1,div,x1,add,add,mul,x1,x2,add,x2,x2,x2"
sogn_+_50_37_100,x1+x1/(-x1+x2),0,1.990816593,"add,x2,div,x1,div,x1,sub,add,div,x1,sub,x2,x1,x1,x2"
sogn_+_50_38_100,x2**2,0,2.002880573,"sub,x1,div,x2,div,x2,sub,x1,add,mul,x2,x2,sub,x2,x2"
sogn_+_50_39_100,x1+x2-x2/(x1-x2+1/x2),0,1.969125986,"add,sub,x2,div,x2,sub,sub,add,add,div,x2,mul,x2,x2,x1,x2,x2,x2,x1"
sogn_+_50_40_100,x1+x2,1,2.054358244,"sub,x2,sub,sub,x1,x1,add,x2,sub,x1,x2"
sogn_+_50_41_100,zoo*x1**2+x1+x2+(x1-x2)/x1,0,1.985581636,"sub,x1,sub,sub,mul,x1,div,x1,sub,x1,x1,mul,div,div,x1,x1,x1,sub,x1,x2,x2"
sogn_+_50_42_100,x1+x2,1,1.998730421,"sub,x2,div,sub,x1,add,x1,mul,x2,x1,x2"
sogn_+_50_43_100,x1+x2+x2/(-x1/(x2+1)+x2**2),0,2.110496998,"add,x2,add,x1,div,x2,sub,mul,x2,x2,div,x1,add,div,x2,x2,x2"
sogn_+_50_44_100,x1+x2,1,1.989807367,"add,x2,add,add,mul,sub,sub,x2,x2,x1,div,x1,x1,x1,x1"
sogn_+_50_45_100,x1-x2+(2*x1*x2+x1-x2)/x1,0,1.992178202,"add,div,add,x1,sub,mul,x1,add,x2,x2,x2,x1,sub,x1,x2"
sogn_+_50_46_100,x1+x2,1,2.012812138,"sub,x2,sub,add,x2,x1,add,add,x1,x1,x2"
sogn_+_50_47_100,2*x1-x2,0,2.044471025,"sub,x1,div,x2,div,x2,sub,x2,x1"
sogn_+_50_48_100,x1+x2-(x1+x2)/x1**2,0,2.046652317,"add,x2,add,sub,x2,add,x2,sub,add,div,mul,div,div,add,x2,x1,x2,x1,x2,x1,x1,x1,x1"
sogn_+_50_49_100,x1+x2+x2/x1**2,0,3.060826778,"div,mul,x1,add,x1,add,x2,sub,add,mul,div,div,x2,x1,x1,div,x2,x2,x1,x1,x1"
sogn_+_50_50_100,x1+x2-1/x1,0,2.003398657,"add,sub,x1,add,sub,x1,x2,div,x2,mul,x2,mul,div,x2,x2,x1,x1"
sogn_+_50_51_100,x1+x2,1,2.002151966,"sub,x1,mul,x2,div,x2,sub,x2,add,div,mul,x2,x1,x1,x2"
sogn_+_50_52_100,x1+x2,1,2.050541162,"sub,add,x2,x1,sub,x1,x1"
sogn_+_50_53_100,x1**2/x2+x1+x2,0,2.056246758,"add,add,x1,mul,x1,div,x1,x2,x2"
sogn_+_50_54_100,#DIV/0!,0,1.960307837,"add,x2,add,x1,sub,div,x1,x2,mul,div,x2,add,x1,x2,x1"
sogn_+_50_55_100,x1+x2-x2/x1,0,2.06346035,"add,x2,sub,x1,div,div,x1,div,x1,x2,x1"
sogn_+_50_56_100,x1+x2-x2/x1**2,0,2.004334211,"add,x2,sub,x1,mul,mul,x2,div,div,x2,mul,x2,mul,x2,x1,x1,x2"
sogn_+_50_57_100,x1+x2,1,2.066129208,"add,x1,mul,x2,add,x2,sub,div,mul,x2,div,mul,div,x2,x2,x1,x1,x2,x2"
sogn_+_50_58_100,x1+x2+(x1+2)/(x1*x2),0,2.067767143,"add,add,x2,x1,mul,x1,div,div,div,add,x1,div,add,x1,x1,x1,x1,x1,x2"
sogn_+_50_59_100,#DIV/0!,0,2.015071392,"sub,x2,div,mul,sub,div,x2,div,sub,mul,add,x1,x2,x1,x1,x1,x1,x2,x2"
sogn_+_50_60_100,x1*x2/(-x1+x1/(x1+x2)+x2)+x2,0,2.025883675,"add,mul,x1,div,x2,sub,add,div,sub,x2,sub,x2,x1,add,x1,x2,x2,x1,x2"
sogn_+_50_61_100,x1+x2+1/(x1*x2),0,2.064233065,"add,add,div,div,add,x2,x1,add,x2,x1,mul,x2,x1,x1,x2"
sogn_+_50_62_100,x1+x2,1,2.016335726,"add,x1,sub,x1,sub,x1,x2"
sogn_+_50_63_100,x1+x2,1,2.075051546,"sub,x1,sub,x1,add,x2,x1"
sogn_+_50_64_100,x1+x2,1,2.125683546,"add,x1,add,x2,div,sub,x1,x1,mul,x2,x1"
sogn_+_50_65_100,x1*(x1*x2-x2)+x1+x2,0,1.97421217,"add,x2,add,div,x1,div,div,x1,sub,mul,x1,x2,x2,x1,x1"
sogn_+_50_66_100,x1-x1/(x2*(x1*x2-x1))+x2,0,2.017690182,"add,x1,sub,x2,div,x1,mul,x2,sub,mul,x1,x2,x1"
sogn_+_50_67_100,x1+x2+(-2*x1+x1/x2+x2+1)/x2,0,2.043318033,"add,add,div,add,add,x2,sub,sub,div,x2,x2,x1,x1,div,x1,x2,x2,x1,x2"
sogn_+_50_68_100,x1+x2+(x1+x2)/(x1**2*x2),0,2.066120625,"add,x1,mul,div,x1,x1,add,div,div,div,add,sub,add,x1,x1,x1,x2,x1,x1,x2,x2"
sogn_+_50_69_100,x1+x2,1,2.023999929,"add,sub,x1,x1,add,x1,x2"
sogn_+_50_70_100,zoo*x2+x1+x2,0,2.010080099,"add,x1,add,sub,div,x2,div,sub,x1,x1,x1,sub,x1,x2,x1"
sogn_+_50_71_100,x1+x2-x2/(x1*(x1*(x1+x2)+x1)),0,2.111446619,"add,x2,sub,x1,div,x2,mul,add,x1,mul,add,x2,x1,x1,x1"
sogn_+_50_72_100,x2+(x1*x2-x1*(x1-2*x2)/x2)/x2,0,1.98214817,"add,x2,div,sub,mul,x1,x2,mul,sub,sub,x1,x2,x2,div,x1,x2,x2"
sogn_+_50_73_100,x1+x2+x2*(x1*x2-x1+x2)/x1,0,2.02329731,"add,x2,add,x1,div,x2,div,x1,add,x2,mul,div,sub,mul,x1,x2,x1,x2,x2"
sogn_+_50_74_100,x1+x2,1,2.044919252,"add,x1,div,mul,x2,x1,x1"
sogn_+_50_75_100,zoo*x2+x1+x2,0,2.052750349,"add,x1,sub,add,add,div,mul,div,x2,add,sub,sub,x2,x2,x1,x1,x1,x1,x2,x1,x1"
sogn_+_50_76_100,zoo*x2+x1+x2,0,2.060763597,"add,x2,add,div,x2,sub,x2,x2,x1"
sogn_+_50_77_100,x1+x2,1,1.948418379,"sub,add,x2,x1,sub,x1,x1"
sogn_+_50_78_100,x1+x2,1,2.030993223,"mul,div,x2,x2,add,x1,x2"
sogn_+_50_79_100,-x1**2*x2+x1+x2,0,2.033132792,"add,x2,sub,x1,mul,mul,mul,x2,div,mul,add,x1,sub,div,x1,x2,x1,x2,x2,x2,x1"
sogn_+_50_80_100,x1+x2,1,2.042369843,"add,sub,x2,x2,add,x2,sub,div,x1,x1,sub,div,x2,x2,x1"
sogn_+_50_81_100,x2-(-x1*(x1/(x2*(x1+x2))+x2)+x1/x2)/x2,0,2.00734663,"sub,x2,div,sub,div,x1,x2,mul,x1,add,div,div,x1,add,x2,x1,x2,x2,x2"
sogn_+_50_82_100,x1+x2+(x1-x2**2/(x1*x2+x1))/x2,0,2.25566721,"add,add,x1,div,sub,x1,div,x2,div,sub,add,add,mul,x1,x2,x2,x1,x2,x2,x2,x2"
sogn_+_50_83_100,x1+x2+(2*x1+1/2)/x2,0,2.034812212,"add,x2,add,x1,div,add,add,div,sub,x1,sub,x2,x2,add,x1,x1,x1,x1,x2"
sogn_+_50_84_100,x1**2+x1+x2,0,2.025692701,"add,x1,add,x2,div,x2,div,x2,sub,sub,add,x2,add,mul,x1,x1,x1,x2,x1"
sogn_+_50_85_100,-x1*(-x1**2+x2)/x2+x2,0,1.992913008,"sub,x2,div,x1,div,x2,add,x2,mul,sub,sub,x1,x1,x1,x1"
sogn_+_50_86_100,x1+x2+x2**2/x1,0,2.062187672,"add,x1,add,div,x2,div,x1,x2,x2"
sogn_+_50_87_100,x1+x2-x2/(x1*(x1+x2)),0,2.08709836,"add,x1,sub,x2,mul,div,x2,mul,mul,x2,x1,add,x2,x1,x2"
sogn_+_50_88_100,x1**2+x1+x2,0,2.008101463,"add,x1,add,mul,mul,x2,x1,div,mul,x1,x2,mul,x2,x2,x2"
sogn_+_50_89_100,x1+x1/x2+x2,0,2.195600748,"add,add,mul,mul,div,x2,x2,x1,div,x2,x2,div,x1,x2,x2"
sogn_+_50_90_100,x1+x2,1,2.078198671,"sub,x2,add,sub,x2,add,sub,x1,x1,add,add,mul,div,x1,x1,x1,x2,x1,x1"
sogn_+_50_91_100,x1+x2,1,1.96961832,"div,add,x2,x1,div,x2,sub,x2,sub,x1,x1"
sogn_+_50_92_100,x1-2*x1/x2**2+x2,0,2.042348623,"add,x1,sub,x2,mul,add,x1,x1,div,div,x1,x2,mul,x1,x2"
sogn_+_50_93_100,#DIV/0!,0,2.105659246,"sub,x2,mul,x1,div,sub,div,sub,x2,x1,mul,x2,x1,x2,add,sub,x1,x1,x2"
sogn_+_50_94_100,x1-x1/(3*x1+x2-1)+x2,0,2.059257269,"sub,add,x2,x1,div,x1,add,x2,add,add,add,div,sub,x1,add,x1,x1,x1,x1,x1,x1"
sogn_+_50_95_100,x1**2*x2**2/(x1*(x1+x2)+2*x1)+x1+x2,0,2.071507931,"add,add,mul,mul,x2,mul,div,x1,add,add,x1,x1,mul,add,x2,x1,x1,x2,x1,x1,x2"
sogn_+_50_96_100,x1**5/x2+x1+x2,0,2.191660643,"add,x2,add,x1,mul,mul,mul,x1,x1,div,x1,x2,mul,x1,x1"
sogn_+_50_97_100,x1+2*x2,0,2.118266344,"add,x2,add,x1,div,x1,div,x1,x2"
sogn_+_50_98_100,x1+x2+x2/(x1*(x1+x1/x2+x2)),0,2.031484842,"add,x1,add,div,x2,mul,sub,add,x1,x2,sub,sub,x1,div,x1,x2,x1,x1,x2"
sogn_+_50_99_100,x1+x2,1,1.998638391,"div,add,x2,x1,div,x1,x1"
sogn_+_50_100_100,x1*x2/(x1+x2)+x2,0,2.006022692,"add,x2,div,x1,div,div,mul,mul,div,add,x2,x1,x1,x1,x2,x2,x2"
sogn_+_51_1_100,x1+x2-2/x2,0,2.022221565,"add,x1,sub,x2,div,div,x2,mul,x2,div,x1,add,x1,x1,x2"
sogn_+_51_2_100,x1+(x1*(zoo*x2+x2)+x2)/x1,0,2.030022144,"add,x1,div,add,x2,mul,x1,add,x2,div,x2,div,sub,x1,x1,x1,x1"
sogn_+_51_3_100,x1+x2+x2/(2*x1-x2-(x1+x2**2)/x2),0,2.121782064,"add,add,x1,x2,div,x2,add,sub,x1,add,div,add,x1,mul,x2,x2,x2,x2,x1"
sogn_+_51_4_100,x1+x2,1,1.969958305,"add,x2,sub,add,x1,x1,x1"
sogn_+_51_5_100,x1+x2-x2/x1**2,0,2.000238895,"add,x2,sub,x1,div,x2,mul,x1,x1"
sogn_+_51_6_100,x1+x2+x2**2*(x1-1/x1**3)/x1,0,1.971384764,"add,add,mul,div,x2,x1,mul,sub,x1,div,div,div,div,x2,x2,x1,x1,x1,x2,x1,x2"
sogn_+_51_7_100,x1+x2+1/((x1+x2)*(x2+x2/x1)),0,2.035458565,"add,add,div,div,x2,mul,add,x1,x2,x2,add,add,sub,div,x2,x1,x1,x1,x2,x2,x1"
sogn_+_51_8_100,x1+x2*(x1+2*x2**2)/x1,0,1.964439392,"add,x1,div,add,x1,div,mul,mul,x2,x2,add,x1,x1,x1,div,x1,x2"
sogn_+_51_9_100,x1+x2,1,1.982026815,"add,x2,sub,x2,sub,x2,x1"
sogn_+_51_10_100,x1+x2,1,2.137720346,"div,add,x1,x2,div,x2,x2"
sogn_+_51_11_100,x1+x2+x2*(x1*(-2*x1+x2)-2*x1)/x1,0,2.033928633,"add,x2,add,mul,div,x2,x1,sub,sub,mul,sub,sub,x2,x1,x1,x1,x1,x1,x1"
sogn_+_51_12_100,x1+x2,1,2.007258654,"sub,x2,sub,sub,x1,x1,add,x2,sub,x1,x2"
sogn_+_51_13_100,zoo*x1**2+x1+x2+(x1-x2)/x1,0,1.960759163,"sub,x1,sub,sub,mul,x1,div,x1,sub,x1,x1,mul,div,div,x1,x1,x1,sub,x1,x2,x2"
sogn_+_51_14_100,x1+x2,1,2.065561771,"sub,x2,div,sub,x1,add,x1,mul,x2,x1,x2"
sogn_+_51_15_100,x1+x2,1,2.001933575,"add,add,sub,add,x1,x2,sub,add,x2,add,x2,x2,x2,x2,x2"
sogn_+_51_16_100,x1+x2,1,1.976678848,"add,x1,div,x1,add,x2,sub,mul,div,x1,mul,x2,x2,x2,x2"
sogn_+_51_17_100,x1-x2+(2*x1*x2+x1-x2)/x1,0,2.063128948,"add,div,add,x1,sub,mul,x1,add,x2,x2,x2,x1,sub,x1,x2"
sogn_+_51_18_100,x1+x2,1,2.011079073,"sub,x2,sub,add,x2,x1,add,add,x1,x1,x2"
sogn_+_51_19_100,2*x1-x2,0,1.931252718,"sub,x1,div,x2,div,x2,sub,x2,x1"
sogn_+_51_20_100,x1+x2,1,1.96268034,"sub,x1,sub,sub,x1,x1,x2"
sogn_+_51_21_100,x1+x2,1,2.105615139,"add,div,mul,x2,x2,x2,add,sub,x2,x2,sub,x1,sub,x2,x2"
sogn_+_51_22_100,x1+x2-x2/x1,0,1.968740702,"sub,x2,sub,div,x2,x1,x1"
sogn_+_51_23_100,x1+x2,1,1.996955872,"sub,x1,mul,x2,div,x2,sub,x2,add,div,mul,x2,x1,x1,x2"
sogn_+_51_24_100,x1+x2,1,2.089869261,"sub,add,x2,x1,sub,x1,x1"
sogn_+_51_25_100,x1+x2+x2**2/(x1*(x1-1)),0,2.06237483,"add,x2,add,x1,mul,x2,div,x2,mul,sub,x1,div,x1,x1,x1"
sogn_+_51_26_100,0,0,1.937835693,"sub,sub,x2,sub,x2,x2,sub,div,x2,div,x2,add,x1,x1,x1"
sogn_+_51_27_100,x1+x2-x2/x1,0,2.05163312,"add,x2,sub,x1,div,div,x1,div,x1,x2,x1"
sogn_+_51_28_100,x1+x2-x2/x1**2,0,2.053098202,"add,x2,sub,x1,mul,mul,x2,div,div,x2,mul,x2,mul,x2,x1,x1,x2"
sogn_+_51_29_100,x1+x2,1,1.989615202,"add,x1,mul,x2,add,x2,sub,div,mul,x2,div,mul,div,x2,x2,x1,x1,x2,x2"
sogn_+_51_30_100,x1+x2+x2/x1,0,2.077664852,"add,x1,add,x2,div,x2,x1"
sogn_+_51_31_100,-x1**2/x2+x1+x2,0,2.006206512,"add,sub,x2,div,x1,div,x2,x1,x1"
sogn_+_51_32_100,x1+x2-x2*(x2+1/(2*x1-x2))/x1,0,2.025776625,"add,sub,x1,mul,div,x2,x1,add,div,x1,mul,x1,add,sub,x1,x2,x1,x2,x2"
sogn_+_51_33_100,(-2*x1+x2*(x1+x2))/x2,0,2.016653299,"add,sub,div,sub,mul,add,x1,x2,x2,div,x2,div,x2,add,x1,x1,x2,x1,x1"
sogn_+_51_34_100,x1+x2,1,2.024588108,"add,x1,sub,x1,sub,x1,x2"
sogn_+_51_35_100,x1+x2+x2/(x1+1),0,2.18994236,"add,x2,add,x1,div,x2,add,div,mul,x1,div,x2,x2,x1,x1"
sogn_+_51_36_100,x1+x2,1,2.019644022,"add,x1,add,x2,div,sub,x1,x1,mul,x2,x1"
sogn_+_51_37_100,x1**2/x2+x1+x2,0,2.000216961,"add,sub,div,mul,x1,x1,mul,div,x2,x1,x1,x1,add,add,x2,x1,x1"
sogn_+_51_38_100,x1-x1/(x2*(x1*x2-x1))+x2,0,2.034090042,"add,x1,sub,x2,div,x1,mul,x2,sub,mul,x1,x2,x1"
sogn_+_51_39_100,#DIV/0!,0,2.031382084,"sub,x2,mul,x1,div,x2,mul,sub,div,sub,x1,sub,x2,x1,x2,x2,x2"
sogn_+_51_40_100,x1+x2,1,2.006426096,"sub,add,x2,x1,mul,sub,x2,x2,add,mul,x1,x1,x1"
sogn_+_51_41_100,x1+x2,1,2.097444057,"add,sub,x1,mul,sub,x2,x2,mul,sub,x1,x1,div,sub,x1,add,x1,x1,x1,x2"
sogn_+_51_42_100,zoo*x2+x1+x2,0,2.134957552,"add,x1,add,sub,div,x2,div,sub,x1,x1,x1,sub,x1,x2,x1"
sogn_+_51_43_100,x1+x2+(2*x1-x2+1)/(x1*x2**2),0,2.027217388,"add,x2,add,div,div,div,add,sub,add,x1,div,x1,x1,x2,x1,x1,x2,x2,x1"
sogn_+_51_44_100,x1**2+x1+x2,0,1.961784363,"add,add,mul,div,x1,div,x2,x1,x2,x1,x2"
sogn_+_51_45_100,x1+x2+x2*(x1*x2-x1+x2)/x1,0,2.02192831,"add,x2,add,x1,div,x2,div,x1,add,x2,mul,div,sub,mul,x1,x2,x1,x2,x2"
sogn_+_51_46_100,x1+x2,1,2.036831379,"add,x1,div,mul,x2,x1,x1"
sogn_+_51_47_100,zoo*x2+x1+x2,0,1.980659008,"add,x1,sub,add,add,div,mul,div,x2,add,sub,sub,x2,x2,x1,x1,x1,x1,x2,x1,x1"
sogn_+_51_48_100,zoo*x2+x1+x2,0,2.030033112,"add,x2,add,div,x2,sub,x2,x2,x1"
sogn_+_51_49_100,x1+x2,1,2.18369031,"sub,add,x2,x1,sub,x1,x1"
sogn_+_51_50_100,x1+x2+1/(x1*x2),0,2.074812889,"add,x1,add,x2,div,x2,mul,mul,add,x1,mul,sub,x1,x1,add,x2,x1,x2,x2"
sogn_+_51_51_100,x1+x2,1,2.001806736,"add,x2,add,sub,x1,x2,add,x2,add,sub,sub,x1,x2,x1,x2"
sogn_+_51_52_100,x1+x2,1,2.043674469,"add,sub,x2,x2,add,x2,sub,div,x1,x1,sub,div,x2,x2,x1"
sogn_+_51_53_100,x2-(-x1*(x1/(x2*(x1+x2))+x2)+x1/x2)/x2,0,2.045135498,"sub,x2,div,sub,div,x1,x2,mul,x1,add,div,div,x1,add,x2,x1,x2,x2,x2"
sogn_+_51_54_100,x1+x2+(x1-x2**2/(x1*x2+x1))/x2,0,2.065237522,"add,add,x1,div,sub,x1,div,x2,div,sub,add,add,mul,x1,x2,x2,x1,x2,x2,x2,x2"
sogn_+_51_55_100,x1+x2+(2*x1+1/2)/x2,0,2.017049789,"add,x2,add,x1,div,add,add,div,sub,x1,sub,x2,x2,add,x1,x1,x1,x1,x2"
sogn_+_51_56_100,x1**2+x1+x2,0,2.113746405,"add,x1,add,x2,div,x2,div,x2,sub,sub,add,x2,add,mul,x1,x1,x1,x2,x1"
sogn_+_51_57_100,-x1*(-x1**2+x2)/x2+x2,0,1.96233654,"sub,x2,div,x1,div,x2,add,x2,mul,sub,sub,x1,x1,x1,x1"
sogn_+_51_58_100,x1+x2+x2**2/x1,0,2.020256281,"add,x1,add,div,x2,div,x1,x2,x2"
sogn_+_51_59_100,x1+x2-x2/(x1*(x1+x2)),0,2.05178237,"add,x1,sub,x2,mul,div,x2,mul,mul,x2,x1,add,x2,x1,x2"
sogn_+_51_60_100,x1-x1/x2+x2,0,2.036473989,"sub,x2,sub,div,mul,x2,div,x1,x2,x2,x1"
sogn_+_51_61_100,x1+x2+1,0,2.067969561,"add,add,x2,mul,div,div,x1,x1,sub,sub,x1,sub,x1,add,x1,x2,x1,x2,x1"
sogn_+_51_62_100,x1+x2,1,2.041344166,"sub,x2,add,sub,x2,add,sub,x1,x1,add,add,mul,div,x1,x1,x1,x2,x1,x1"
sogn_+_51_63_100,x1+x2,1,2.097079992,"div,add,x2,x1,div,x2,sub,x2,sub,x1,x1"
sogn_+_51_64_100,x1-2*x1/x2**2+x2,0,2.04374671,"add,x1,sub,x2,mul,add,x1,x1,div,div,x1,x2,mul,x1,x2"
sogn_+_51_65_100,#DIV/0!,0,1.998485804,"sub,x2,mul,x1,div,sub,div,sub,x2,x1,mul,x2,x1,x2,add,sub,x1,x1,x2"
sogn_+_51_66_100,x1-x1/(3*x1+x2-1)+x2,0,2.041987658,"sub,add,x2,x1,div,x1,add,x2,add,add,add,div,sub,x1,add,x1,x1,x1,x1,x1,x1"
sogn_+_51_67_100,x1**2*x2**2/(x1*(x1+x2)+2*x1)+x1+x2,0,2.08239913,"add,add,mul,mul,x2,mul,div,x1,add,add,x1,x1,mul,add,x2,x1,x1,x2,x1,x1,x2"
sogn_+_51_68_100,x1**5/x2+x1+x2,0,2.068684101,"add,x2,add,x1,mul,mul,mul,x1,x1,div,x1,x2,mul,x1,x1"
sogn_+_51_69_100,x1+2*x2,0,2.058648109,"add,x2,add,x1,div,x1,div,x1,x2"
sogn_+_51_70_100,x1+x2,1,2.137595654,"add,add,x2,sub,div,x2,x1,div,add,div,sub,x2,x2,div,x1,x2,x2,x1,x1"
sogn_+_51_71_100,-x1**2/(-x2+1)+x2,0,2.066351891,"sub,x2,mul,x1,div,x1,sub,mul,x1,div,div,div,x1,div,x1,x2,x1,x2,x2"
sogn_+_51_72_100,(x1+x2)**2/x2,0,1.993888855,"mul,add,x1,x2,div,add,x1,x2,x2"
sogn_+_51_73_100,x1+x2+(-x1+x1/(2*x2)+x2)/x2,0,2.061487913,"add,x2,add,x1,div,sub,mul,div,x2,x1,mul,div,add,div,x1,add,x2,x2,x2,x2,x1,x1,x2"
sogn_+_51_74_100,x1+x2+1/x2,0,2.127450943,"add,x1,add,div,div,x1,x1,x2,x2"
sogn_+_51_75_100,x1+x2,1,2.073573828,"add,x2,add,x1,div,x2,sub,x2,add,div,x2,sub,x2,x2,x2"
